pearson,0.9,0.05,"roberta","roberta-base","defsep",0.2,"L1-0-0.25",1,2.0,6.0,0.582089552238806,0.4482758620689655,0.8297872340425532,0.6955694482196249,0.41869591800449446,0.0010948665895744588
pearson,0.9,0.05,"roberta","roberta-base","defsep",0.2,"N1-0-0.25",1,0.0,0.0,0.6464909992173233,0.5265618359541011,0.8371621621621622,0.8590157111642909,0.5877301723337267,0.0010300324370245595
pearson,0.9,0.05,"roberta","roberta-base","defsep",0.2,"W1-0-0.25",1,0.0,0.0,0.6899801587301588,0.5661375661375662,0.8831746031746032,0.819416353655013,0.5991255073298081,0.0010511551038339213
pearson,0.9,0.05,"roberta","roberta-base","defsep",0.2,"L1-0.25-0.5",1,6.0,14.0,0.6408797876374669,0.5251709136109385,0.8219844357976653,0.8150390625,0.5481951712941747,0.0010505562182515859
pearson,0.9,0.05,"roberta","roberta-base","defsep",0.2,"N1-0.25-0.5",1,0.0,0.0,0.6464909992173233,0.5265618359541011,0.8371621621621622,0.8590157111642909,0.5877301723337267,0.001019593865848359
pearson,0.9,0.05,"roberta","roberta-base","defsep",0.2,"W1-0.25-0.5",1,0.0,0.0,0.6899801587301588,0.5661375661375662,0.8831746031746032,0.819416353655013,0.5991255073298081,0.0010364109709992363
pearson,0.9,0.05,"roberta","roberta-base","defsep",0.2,"L1-0.5-1",1,14.0,263.0,0.8537284894837476,0.8081447963800905,0.9047619047619048,0.9509536784741145,0.8262753143555951,0.0010744477525929034
pearson,0.9,0.05,"roberta","roberta-base","defsep",0.2,"N1-0.5-1",1,0.0,240.0,0.7143123717111401,0.6072335025380711,0.8672405980969642,0.8722783014932843,0.6520645653288129,0.0010076156696406458
pearson,0.9,0.05,"roberta","roberta-base","defsep",0.2,"W1-0.5-1",1,0.0,1.0,0.7143123717111401,0.6072335025380711,0.8672405980969642,0.8722783014932843,0.6520645653288129,0.0010088418138089843
pearson,0.9,0.05,"roberta","roberta-base","defsep",0.8,"0-final",0,0,inf,0.027277686852154936,0.508130081300813,0.014015024105841462,0.814069408525903,0.05944705557847147,1.4739855222669407e-06
pearson,0.9,0.05,"roberta","roberta-base","defsep",0.8,"L0-0-0.25",0,2.0,6.0,0.0,0.0,0.0,0.7432813251769881,0.0,1.2431720563477033e-06
pearson,0.9,0.05,"roberta","roberta-base","defsep",0.8,"N0-0-0.25",0,0.0,0.0,0.0,0.0,0.0,0.8445696271221479,0.0,1.3073561631997717e-06
pearson,0.9,0.05,"roberta","roberta-base","defsep",0.8,"W0-0-0.25",0,0.0,0.0,0.0,0.0,0.0,0.7709635697348567,0.0,1.3435264681145712e-06
pearson,0.9,0.05,"roberta","roberta-base","defsep",0.8,"L0-0.25-0.5",0,6.0,14.0,0.0,0.0,0.0,0.799566096346334,0.0,1.3206656483125948e-06
pearson,0.9,0.05,"roberta","roberta-base","defsep",0.8,"N0-0.25-0.5",0,0.0,0.0,0.0,0.0,0.0,0.8445696271221479,0.0,1.3174661114750674e-06
pearson,0.9,0.05,"roberta","roberta-base","defsep",0.8,"W0-0.25-0.5",0,0.0,0.0,0.0,0.0,0.0,0.7709635697348567,0.0,1.3384898178123611e-06
pearson,0.9,0.05,"roberta","roberta-base","defsep",0.8,"L0-0.5-1",0,14.0,265.0,0.0580046403712297,0.508130081300813,0.030757874015748032,0.8383307450324533,0.09352254143036617,1.6007833344503548e-06
pearson,0.9,0.05,"roberta","roberta-base","defsep",0.8,"N0-0.5-1",0,0.0,240.0,0.027277686852154936,0.508130081300813,0.014015024105841462,0.814069408525903,0.05944705557847147,1.4679191448058599e-06
pearson,0.9,0.05,"roberta","roberta-base","defsep",0.8,"W0-0.5-1",0,0.0,1.0,0.027277686852154936,0.508130081300813,0.014015024105841462,0.814069408525903,0.05944705557847147,1.4580886298545836e-06
pearson,0.9,0.05,"roberta","roberta-base","defsep",0.8,"1-final",1,0,inf,0.6708046798249532,0.5574025974025975,0.8421347684718018,0.8462501042796363,0.5967220660933944,0.0009693281211178367
pearson,0.9,0.05,"roberta","roberta-base","defsep",0.8,"L1-0-0.25",1,2.0,6.0,0.5668343514193317,0.4265242665945654,0.8447121820615796,0.6685682864801704,0.3953308464139896,0.0009889856500145135
pearson,0.9,0.05,"roberta","roberta-base","defsep",0.8,"N1-0-0.25",1,0.0,0.0,0.6079531288955372,0.48628975969687904,0.8108063175394846,0.8374635003488462,0.540098232160206,0.0009747097303018437
pearson,0.9,0.05,"roberta","roberta-base","defsep",0.8,"W1-0-0.25",1,0.0,0.0,0.6692335459030201,0.5427930125890504,0.8724705882352941,0.8024717970827046,0.5699360399134057,0.000979319851897165
pearson,0.9,0.05,"roberta","roberta-base","defsep",0.8,"L1-0.25-0.5",1,6.0,14.0,0.618972987922928,0.4949867295782955,0.825830258302583,0.7962132044770968,0.5215290567853261,0.000983261837537728
pearson,0.9,0.05,"roberta","roberta-base","defsep",0.8,"N1-0.25-0.5",1,0.0,0.0,0.6079531288955372,0.48628975969687904,0.8108063175394846,0.8374635003488462,0.540098232160206,0.0009730704462390533
pearson,0.9,0.05,"roberta","roberta-base","defsep",0.8,"W1-0.25-0.5",1,0.0,0.0,0.6692335459030201,0.5427930125890504,0.8724705882352941,0.8024717970827046,0.5699360399134057,0.0009751089638382948
pearson,0.9,0.05,"roberta","roberta-base","defsep",0.8,"L1-0.5-1",1,14.0,265.0,0.7697486535008977,0.7075082508250825,0.843996062992126,0.918289332218373,0.7246892596195273,0.0009836515531371685
pearson,0.9,0.05,"roberta","roberta-base","defsep",0.8,"N1-0.5-1",1,0.0,240.0,0.6708046798249532,0.5574025974025975,0.8421347684718018,0.8462501042796363,0.5967220660933944,0.0009763661582127637
pearson,0.9,0.05,"roberta","roberta-base","defsep",0.8,"W1-0.5-1",1,0.0,1.0,0.6708046798249532,0.5574025974025975,0.8421347684718018,0.8462501042796363,0.5967220660933944,0.000970644559833975
pearson,0.95,0.05,"roberta","roberta-base","defsep",0.2,"0-final",0,0,inf,0.02888446215139442,0.5178571428571429,0.01485655737704918,0.8373237674146993,0.06587385167944729,1.4502818982038485e-06
pearson,0.95,0.05,"roberta","roberta-base","defsep",0.2,"L0-0-0.25",0,2.0,6.0,0.0,0.0,0.0,0.7610763794509378,0.0,1.2755620800369815e-06
pearson,0.95,0.05,"roberta","roberta-base","defsep",0.2,"N0-0-0.25",0,0.0,0.0,0.0,0.0,0.0,0.8653626053480387,0.0,1.3182108911536708e-06
